onset	duration	trial_type	value	sample	StimulusPresentation
56.634	0.001	resp	3	56634	PsychophysicsToolbox
56.639	0.001	resp	3	56639	PsychophysicsToolbox
56.644	0.001	resp	3	56644	PsychophysicsToolbox
56.649	0.001	resp	3	56649	PsychophysicsToolbox
56.654	0.001	resp	3	56654	PsychophysicsToolbox
56.659	0.001	resp	3	56659	PsychophysicsToolbox
56.664	0.001	resp	3	56664	PsychophysicsToolbox
56.669	0.001	resp	3	56669	PsychophysicsToolbox
56.674	0.001	resp	3	56674	PsychophysicsToolbox
56.684	0.001	resp	3	56684	PsychophysicsToolbox
57.354	0.001	stim_on	4	57354	PsychophysicsToolbox
58.346	0.001	resp	3	58346	PsychophysicsToolbox
58.353	0.001	resp	3	58353	PsychophysicsToolbox
58.358	0.001	resp	3	58358	PsychophysicsToolbox
58.363	0.001	resp	3	58363	PsychophysicsToolbox
58.368	0.001	resp	3	58368	PsychophysicsToolbox
58.373	0.001	resp	3	58373	PsychophysicsToolbox
58.378	0.001	resp	3	58378	PsychophysicsToolbox
58.383	0.001	resp	3	58383	PsychophysicsToolbox
58.388	0.001	resp	3	58388	PsychophysicsToolbox
58.393	0.001	resp	3	58393	PsychophysicsToolbox
58.403	0.001	resp	3	58403	PsychophysicsToolbox
58.408	0.001	resp	3	58408	PsychophysicsToolbox
58.413	0.001	resp	3	58413	PsychophysicsToolbox
58.419	0.001	resp	3	58419	PsychophysicsToolbox
58.424	0.001	resp	3	58424	PsychophysicsToolbox
58.429	0.001	resp	3	58429	PsychophysicsToolbox
58.434	0.001	resp	3	58434	PsychophysicsToolbox
58.439	0.001	resp	3	58439	PsychophysicsToolbox
58.444	0.001	resp	3	58444	PsychophysicsToolbox
58.454	0.001	resp	3	58454	PsychophysicsToolbox
58.459	0.001	resp	3	58459	PsychophysicsToolbox
58.464	0.001	resp	3	58464	PsychophysicsToolbox
58.469	0.001	resp	3	58469	PsychophysicsToolbox
58.474	0.001	resp	3	58474	PsychophysicsToolbox
58.479	0.001	resp	3	58479	PsychophysicsToolbox
58.484	0.001	resp	3	58484	PsychophysicsToolbox
58.489	0.001	resp	3	58489	PsychophysicsToolbox
58.494	0.001	resp	3	58494	PsychophysicsToolbox
58.874	0.001	stim_on	4	58874	PsychophysicsToolbox
59.795	0.001	resp	3	59795	PsychophysicsToolbox
59.802	0.001	resp	3	59802	PsychophysicsToolbox
59.807	0.001	resp	3	59807	PsychophysicsToolbox
59.812	0.001	resp	3	59812	PsychophysicsToolbox
59.817	0.001	resp	3	59817	PsychophysicsToolbox
59.822	0.001	resp	3	59822	PsychophysicsToolbox
59.827	0.001	resp	3	59827	PsychophysicsToolbox
59.832	0.001	resp	3	59832	PsychophysicsToolbox
59.837	0.001	resp	3	59837	PsychophysicsToolbox
59.842	0.001	resp	3	59842	PsychophysicsToolbox
59.852	0.001	resp	3	59852	PsychophysicsToolbox
59.857	0.001	resp	3	59857	PsychophysicsToolbox
59.862	0.001	resp	3	59862	PsychophysicsToolbox
59.867	0.001	resp	3	59867	PsychophysicsToolbox
59.872	0.001	resp	3	59872	PsychophysicsToolbox
59.877	0.001	resp	3	59877	PsychophysicsToolbox
59.882	0.001	resp	3	59882	PsychophysicsToolbox
59.887	0.001	resp	3	59887	PsychophysicsToolbox
59.892	0.001	resp	3	59892	PsychophysicsToolbox
59.897	0.001	resp	3	59897	PsychophysicsToolbox
59.907	0.001	resp	3	59907	PsychophysicsToolbox
59.913	0.001	resp	3	59913	PsychophysicsToolbox
59.918	0.001	resp	3	59918	PsychophysicsToolbox
59.923	0.001	resp	3	59923	PsychophysicsToolbox
59.928	0.001	resp	3	59928	PsychophysicsToolbox
59.933	0.001	resp	3	59933	PsychophysicsToolbox
60.56	0.001	stim_on	4	60560	PsychophysicsToolbox
61.425	0.001	resp	3	61425	PsychophysicsToolbox
61.432	0.001	resp	3	61432	PsychophysicsToolbox
61.437	0.001	resp	3	61437	PsychophysicsToolbox
61.442	0.001	resp	3	61442	PsychophysicsToolbox
61.447	0.001	resp	3	61447	PsychophysicsToolbox
61.452	0.001	resp	3	61452	PsychophysicsToolbox
61.457	0.001	resp	3	61457	PsychophysicsToolbox
61.462	0.001	resp	3	61462	PsychophysicsToolbox
61.467	0.001	resp	3	61467	PsychophysicsToolbox
61.472	0.001	resp	3	61472	PsychophysicsToolbox
61.482	0.001	resp	3	61482	PsychophysicsToolbox
61.487	0.001	resp	3	61487	PsychophysicsToolbox
61.492	0.001	resp	3	61492	PsychophysicsToolbox
61.497	0.001	resp	3	61497	PsychophysicsToolbox
61.502	0.001	resp	3	61502	PsychophysicsToolbox
61.507	0.001	resp	3	61507	PsychophysicsToolbox
61.512	0.001	resp	3	61512	PsychophysicsToolbox
61.517	0.001	resp	3	61517	PsychophysicsToolbox
61.522	0.001	resp	3	61522	PsychophysicsToolbox
61.527	0.001	resp	3	61527	PsychophysicsToolbox
61.537	0.001	resp	3	61537	PsychophysicsToolbox
61.542	0.001	resp	3	61542	PsychophysicsToolbox
61.547	0.001	resp	3	61547	PsychophysicsToolbox
61.552	0.001	resp	3	61552	PsychophysicsToolbox
61.557	0.001	resp	3	61557	PsychophysicsToolbox
61.996	0.001	stim_on	4	61996	PsychophysicsToolbox
62.748	0.001	resp	3	62748	PsychophysicsToolbox
62.755	0.001	resp	3	62755	PsychophysicsToolbox
62.76	0.001	resp	3	62760	PsychophysicsToolbox
62.765	0.001	resp	3	62765	PsychophysicsToolbox
62.77	0.001	resp	3	62770	PsychophysicsToolbox
62.775	0.001	resp	3	62775	PsychophysicsToolbox
62.78	0.001	resp	3	62780	PsychophysicsToolbox
62.785	0.001	resp	3	62785	PsychophysicsToolbox
62.79	0.001	resp	3	62790	PsychophysicsToolbox
62.795	0.001	resp	3	62795	PsychophysicsToolbox
62.805	0.001	resp	3	62805	PsychophysicsToolbox
62.81	0.001	resp	3	62810	PsychophysicsToolbox
62.815	0.001	resp	3	62815	PsychophysicsToolbox
62.82	0.001	resp	3	62820	PsychophysicsToolbox
62.825	0.001	resp	3	62825	PsychophysicsToolbox
62.83	0.001	resp	3	62830	PsychophysicsToolbox
62.835	0.001	resp	3	62835	PsychophysicsToolbox
62.84	0.001	resp	3	62840	PsychophysicsToolbox
62.845	0.001	resp	3	62845	PsychophysicsToolbox
62.85	0.001	resp	3	62850	PsychophysicsToolbox
62.86	0.001	resp	3	62860	PsychophysicsToolbox
62.865	0.001	resp	3	62865	PsychophysicsToolbox
62.87	0.001	resp	3	62870	PsychophysicsToolbox
62.875	0.001	resp	3	62875	PsychophysicsToolbox
62.881	0.001	resp	3	62881	PsychophysicsToolbox
62.886	0.001	resp	3	62886	PsychophysicsToolbox
63.416	0.001	stim_on	4	63416	PsychophysicsToolbox
64.255	0.001	resp	3	64255	PsychophysicsToolbox
64.262	0.001	resp	3	64262	PsychophysicsToolbox
64.267	0.001	resp	3	64267	PsychophysicsToolbox
64.272	0.001	resp	3	64272	PsychophysicsToolbox
64.277	0.001	resp	3	64277	PsychophysicsToolbox
64.282	0.001	resp	3	64282	PsychophysicsToolbox
64.287	0.001	resp	3	64287	PsychophysicsToolbox
64.292	0.001	resp	3	64292	PsychophysicsToolbox
64.297	0.001	resp	3	64297	PsychophysicsToolbox
64.302	0.001	resp	3	64302	PsychophysicsToolbox
64.312	0.001	resp	3	64312	PsychophysicsToolbox
64.317	0.001	resp	3	64317	PsychophysicsToolbox
64.322	0.001	resp	3	64322	PsychophysicsToolbox
64.327	0.001	resp	3	64327	PsychophysicsToolbox
64.332	0.001	resp	3	64332	PsychophysicsToolbox
64.337	0.001	resp	3	64337	PsychophysicsToolbox
64.342	0.001	resp	3	64342	PsychophysicsToolbox
64.347	0.001	resp	3	64347	PsychophysicsToolbox
64.352	0.001	resp	3	64352	PsychophysicsToolbox
64.357	0.001	resp	3	64357	PsychophysicsToolbox
64.367	0.001	resp	3	64367	PsychophysicsToolbox
64.372	0.001	resp	3	64372	PsychophysicsToolbox
64.377	0.001	resp	3	64377	PsychophysicsToolbox
64.382	0.001	resp	3	64382	PsychophysicsToolbox
64.387	0.001	resp	3	64387	PsychophysicsToolbox
64.392	0.001	resp	3	64392	PsychophysicsToolbox
64.397	0.001	resp	3	64397	PsychophysicsToolbox
64.402	0.001	resp	3	64402	PsychophysicsToolbox
64.408	0.001	resp	3	64408	PsychophysicsToolbox
65.002	0.001	stim_on	4	65002	PsychophysicsToolbox
65.866	0.001	resp	3	65866	PsychophysicsToolbox
65.872	0.001	resp	3	65872	PsychophysicsToolbox
65.877	0.001	resp	3	65877	PsychophysicsToolbox
65.882	0.001	resp	3	65882	PsychophysicsToolbox
65.887	0.001	resp	3	65887	PsychophysicsToolbox
65.893	0.001	resp	3	65893	PsychophysicsToolbox
65.898	0.001	resp	3	65898	PsychophysicsToolbox
65.903	0.001	resp	3	65903	PsychophysicsToolbox
65.908	0.001	resp	3	65908	PsychophysicsToolbox
65.913	0.001	resp	3	65913	PsychophysicsToolbox
65.923	0.001	resp	3	65923	PsychophysicsToolbox
65.928	0.001	resp	3	65928	PsychophysicsToolbox
65.933	0.001	resp	3	65933	PsychophysicsToolbox
65.938	0.001	resp	3	65938	PsychophysicsToolbox
65.943	0.001	resp	3	65943	PsychophysicsToolbox
65.948	0.001	resp	3	65948	PsychophysicsToolbox
65.953	0.001	resp	3	65953	PsychophysicsToolbox
65.958	0.001	resp	3	65958	PsychophysicsToolbox
65.963	0.001	resp	3	65963	PsychophysicsToolbox
65.968	0.001	resp	3	65968	PsychophysicsToolbox
65.978	0.001	resp	3	65978	PsychophysicsToolbox
65.983	0.001	resp	3	65983	PsychophysicsToolbox
65.988	0.001	resp	3	65988	PsychophysicsToolbox
65.993	0.001	resp	3	65993	PsychophysicsToolbox
65.998	0.001	resp	3	65998	PsychophysicsToolbox
66.003	0.001	resp	3	66003	PsychophysicsToolbox
66.008	0.001	resp	3	66008	PsychophysicsToolbox
66.013	0.001	resp	3	66013	PsychophysicsToolbox
66.018	0.001	resp	3	66018	PsychophysicsToolbox
66.023	0.001	resp	3	66023	PsychophysicsToolbox
66.688	0.001	stim_on	4	66688	PsychophysicsToolbox
67.554	0.001	resp	3	67554	PsychophysicsToolbox
67.561	0.001	resp	3	67561	PsychophysicsToolbox
67.566	0.001	resp	3	67566	PsychophysicsToolbox
67.571	0.001	resp	3	67571	PsychophysicsToolbox
67.576	0.001	resp	3	67576	PsychophysicsToolbox
67.581	0.001	resp	3	67581	PsychophysicsToolbox
67.586	0.001	resp	3	67586	PsychophysicsToolbox
67.591	0.001	resp	3	67591	PsychophysicsToolbox
67.596	0.001	resp	3	67596	PsychophysicsToolbox
67.601	0.001	resp	3	67601	PsychophysicsToolbox
67.611	0.001	resp	3	67611	PsychophysicsToolbox
67.616	0.001	resp	3	67616	PsychophysicsToolbox
67.622	0.001	resp	3	67622	PsychophysicsToolbox
67.627	0.001	resp	3	67627	PsychophysicsToolbox
67.632	0.001	resp	3	67632	PsychophysicsToolbox
67.637	0.001	resp	3	67637	PsychophysicsToolbox
67.642	0.001	resp	3	67642	PsychophysicsToolbox
67.647	0.001	resp	3	67647	PsychophysicsToolbox
67.652	0.001	resp	3	67652	PsychophysicsToolbox
67.662	0.001	resp	3	67662	PsychophysicsToolbox
67.667	0.001	resp	3	67667	PsychophysicsToolbox
67.672	0.001	resp	3	67672	PsychophysicsToolbox
67.677	0.001	resp	3	67677	PsychophysicsToolbox
67.682	0.001	resp	3	67682	PsychophysicsToolbox
67.687	0.001	resp	3	67687	PsychophysicsToolbox
67.692	0.001	resp	3	67692	PsychophysicsToolbox
68.391	0.001	stim_on	4	68391	PsychophysicsToolbox
69.207	0.001	resp	3	69207	PsychophysicsToolbox
69.213	0.001	resp	3	69213	PsychophysicsToolbox
69.218	0.001	resp	3	69218	PsychophysicsToolbox
69.223	0.001	resp	3	69223	PsychophysicsToolbox
69.228	0.001	resp	3	69228	PsychophysicsToolbox
69.233	0.001	resp	3	69233	PsychophysicsToolbox
69.239	0.001	resp	3	69239	PsychophysicsToolbox
69.244	0.001	resp	3	69244	PsychophysicsToolbox
69.249	0.001	resp	3	69249	PsychophysicsToolbox
69.254	0.001	resp	3	69254	PsychophysicsToolbox
69.264	0.001	resp	3	69264	PsychophysicsToolbox
69.269	0.001	resp	3	69269	PsychophysicsToolbox
69.274	0.001	resp	3	69274	PsychophysicsToolbox
69.279	0.001	resp	3	69279	PsychophysicsToolbox
69.284	0.001	resp	3	69284	PsychophysicsToolbox
69.289	0.001	resp	3	69289	PsychophysicsToolbox
69.294	0.001	resp	3	69294	PsychophysicsToolbox
69.299	0.001	resp	3	69299	PsychophysicsToolbox
69.304	0.001	resp	3	69304	PsychophysicsToolbox
69.309	0.001	resp	3	69309	PsychophysicsToolbox
69.319	0.001	resp	3	69319	PsychophysicsToolbox
69.324	0.001	resp	3	69324	PsychophysicsToolbox
69.329	0.001	resp	3	69329	PsychophysicsToolbox
69.334	0.001	resp	3	69334	PsychophysicsToolbox
69.339	0.001	resp	3	69339	PsychophysicsToolbox
69.344	0.001	resp	3	69344	PsychophysicsToolbox
69.349	0.001	resp	3	69349	PsychophysicsToolbox
69.354	0.001	resp	3	69354	PsychophysicsToolbox
69.359	0.001	resp	3	69359	PsychophysicsToolbox
69.364	0.001	resp	3	69364	PsychophysicsToolbox
69.374	0.001	resp	3	69374	PsychophysicsToolbox
69.978	0.001	stim_on	4	69978	PsychophysicsToolbox
70.879	0.001	resp	3	70879	PsychophysicsToolbox
70.885	0.001	resp	3	70885	PsychophysicsToolbox
70.89	0.001	resp	3	70890	PsychophysicsToolbox
70.895	0.001	resp	3	70895	PsychophysicsToolbox
70.9	0.001	resp	3	70900	PsychophysicsToolbox
70.905	0.001	resp	3	70905	PsychophysicsToolbox
70.91	0.001	resp	3	70910	PsychophysicsToolbox
70.915	0.001	resp	3	70915	PsychophysicsToolbox
70.921	0.001	resp	3	70921	PsychophysicsToolbox
70.926	0.001	resp	3	70926	PsychophysicsToolbox
70.936	0.001	resp	3	70936	PsychophysicsToolbox
70.941	0.001	resp	3	70941	PsychophysicsToolbox
70.946	0.001	resp	3	70946	PsychophysicsToolbox
70.951	0.001	resp	3	70951	PsychophysicsToolbox
70.956	0.001	resp	3	70956	PsychophysicsToolbox
70.961	0.001	resp	3	70961	PsychophysicsToolbox
70.966	0.001	resp	3	70966	PsychophysicsToolbox
70.971	0.001	resp	3	70971	PsychophysicsToolbox
70.976	0.001	resp	3	70976	PsychophysicsToolbox
70.981	0.001	resp	3	70981	PsychophysicsToolbox
70.991	0.001	resp	3	70991	PsychophysicsToolbox
70.996	0.001	resp	3	70996	PsychophysicsToolbox
71.001	0.001	resp	3	71001	PsychophysicsToolbox
71.514	0.001	stim_on	4	71514	PsychophysicsToolbox
72.394	0.001	resp	3	72394	PsychophysicsToolbox
72.401	0.001	resp	3	72401	PsychophysicsToolbox
72.406	0.001	resp	3	72406	PsychophysicsToolbox
72.411	0.001	resp	3	72411	PsychophysicsToolbox
72.416	0.001	resp	3	72416	PsychophysicsToolbox
72.421	0.001	resp	3	72421	PsychophysicsToolbox
72.426	0.001	resp	3	72426	PsychophysicsToolbox
72.431	0.001	resp	3	72431	PsychophysicsToolbox
72.436	0.001	resp	3	72436	PsychophysicsToolbox
72.441	0.001	resp	3	72441	PsychophysicsToolbox
72.451	0.001	resp	3	72451	PsychophysicsToolbox
72.456	0.001	resp	3	72456	PsychophysicsToolbox
72.461	0.001	resp	3	72461	PsychophysicsToolbox
72.466	0.001	resp	3	72466	PsychophysicsToolbox
72.471	0.001	resp	3	72471	PsychophysicsToolbox
72.476	0.001	resp	3	72476	PsychophysicsToolbox
72.481	0.001	resp	3	72481	PsychophysicsToolbox
72.486	0.001	resp	3	72486	PsychophysicsToolbox
72.491	0.001	resp	3	72491	PsychophysicsToolbox
72.496	0.001	resp	3	72496	PsychophysicsToolbox
72.507	0.001	resp	3	72507	PsychophysicsToolbox
72.512	0.001	resp	3	72512	PsychophysicsToolbox
72.517	0.001	resp	3	72517	PsychophysicsToolbox
72.522	0.001	resp	3	72522	PsychophysicsToolbox
72.527	0.001	resp	3	72527	PsychophysicsToolbox
72.532	0.001	resp	3	72532	PsychophysicsToolbox
72.537	0.001	resp	3	72537	PsychophysicsToolbox
72.542	0.001	resp	3	72542	PsychophysicsToolbox
73.033	0.001	stim_on	4	73033	PsychophysicsToolbox
74.038	0.001	resp	3	74038	PsychophysicsToolbox
74.045	0.001	resp	3	74045	PsychophysicsToolbox
74.05	0.001	resp	3	74050	PsychophysicsToolbox
74.055	0.001	resp	3	74055	PsychophysicsToolbox
74.06	0.001	resp	3	74060	PsychophysicsToolbox
74.065	0.001	resp	3	74065	PsychophysicsToolbox
74.07	0.001	resp	3	74070	PsychophysicsToolbox
74.075	0.001	resp	3	74075	PsychophysicsToolbox
74.08	0.001	resp	3	74080	PsychophysicsToolbox
74.085	0.001	resp	3	74085	PsychophysicsToolbox
74.095	0.001	resp	3	74095	PsychophysicsToolbox
74.1	0.001	resp	3	74100	PsychophysicsToolbox
74.105	0.001	resp	3	74105	PsychophysicsToolbox
74.11	0.001	resp	3	74110	PsychophysicsToolbox
74.115	0.001	resp	3	74115	PsychophysicsToolbox
74.12	0.001	resp	3	74120	PsychophysicsToolbox
74.125	0.001	resp	3	74125	PsychophysicsToolbox
74.13	0.001	resp	3	74130	PsychophysicsToolbox
74.135	0.001	resp	3	74135	PsychophysicsToolbox
74.14	0.001	resp	3	74140	PsychophysicsToolbox
74.15	0.001	resp	3	74150	PsychophysicsToolbox
74.156	0.001	resp	3	74156	PsychophysicsToolbox
74.161	0.001	resp	3	74161	PsychophysicsToolbox
74.166	0.001	resp	3	74166	PsychophysicsToolbox
74.171	0.001	resp	3	74171	PsychophysicsToolbox
74.176	0.001	resp	3	74176	PsychophysicsToolbox
74.181	0.001	resp	3	74181	PsychophysicsToolbox
74.186	0.001	resp	3	74186	PsychophysicsToolbox
74.191	0.001	resp	3	74191	PsychophysicsToolbox
74.536	0.001	stim_on	4	74536	PsychophysicsToolbox
75.448	0.001	resp	3	75448	PsychophysicsToolbox
75.454	0.001	resp	3	75454	PsychophysicsToolbox
75.459	0.001	resp	3	75459	PsychophysicsToolbox
75.464	0.001	resp	3	75464	PsychophysicsToolbox
75.469	0.001	resp	3	75469	PsychophysicsToolbox
75.474	0.001	resp	3	75474	PsychophysicsToolbox
75.479	0.001	resp	3	75479	PsychophysicsToolbox
75.484	0.001	resp	3	75484	PsychophysicsToolbox
75.489	0.001	resp	3	75489	PsychophysicsToolbox
75.495	0.001	resp	3	75495	PsychophysicsToolbox
75.505	0.001	resp	3	75505	PsychophysicsToolbox
75.51	0.001	resp	3	75510	PsychophysicsToolbox
75.515	0.001	resp	3	75515	PsychophysicsToolbox
75.52	0.001	resp	3	75520	PsychophysicsToolbox
75.525	0.001	resp	3	75525	PsychophysicsToolbox
75.53	0.001	resp	3	75530	PsychophysicsToolbox
75.535	0.001	resp	3	75535	PsychophysicsToolbox
75.54	0.001	resp	3	75540	PsychophysicsToolbox
75.545	0.001	resp	3	75545	PsychophysicsToolbox
75.55	0.001	resp	3	75550	PsychophysicsToolbox
75.56	0.001	resp	3	75560	PsychophysicsToolbox
75.565	0.001	resp	3	75565	PsychophysicsToolbox
75.57	0.001	resp	3	75570	PsychophysicsToolbox
75.575	0.001	resp	3	75575	PsychophysicsToolbox
75.58	0.001	resp	3	75580	PsychophysicsToolbox
75.585	0.001	resp	3	75585	PsychophysicsToolbox
75.59	0.001	resp	3	75590	PsychophysicsToolbox
75.595	0.001	resp	3	75595	PsychophysicsToolbox
75.6	0.001	resp	3	75600	PsychophysicsToolbox
75.605	0.001	resp	3	75605	PsychophysicsToolbox
75.615	0.001	resp	3	75615	PsychophysicsToolbox
75.62	0.001	resp	3	75620	PsychophysicsToolbox
76.206	0.001	stim_on	4	76206	PsychophysicsToolbox
77.136	0.001	resp	3	77136	PsychophysicsToolbox
77.143	0.001	resp	3	77143	PsychophysicsToolbox
77.148	0.001	resp	3	77148	PsychophysicsToolbox
77.153	0.001	resp	3	77153	PsychophysicsToolbox
77.158	0.001	resp	3	77158	PsychophysicsToolbox
77.163	0.001	resp	3	77163	PsychophysicsToolbox
77.168	0.001	resp	3	77168	PsychophysicsToolbox
77.173	0.001	resp	3	77173	PsychophysicsToolbox
77.178	0.001	resp	3	77178	PsychophysicsToolbox
77.183	0.001	resp	3	77183	PsychophysicsToolbox
77.193	0.001	resp	3	77193	PsychophysicsToolbox
77.199	0.001	resp	3	77199	PsychophysicsToolbox
77.204	0.001	resp	3	77204	PsychophysicsToolbox
77.209	0.001	resp	3	77209	PsychophysicsToolbox
77.214	0.001	resp	3	77214	PsychophysicsToolbox
77.219	0.001	resp	3	77219	PsychophysicsToolbox
77.224	0.001	resp	3	77224	PsychophysicsToolbox
77.229	0.001	resp	3	77229	PsychophysicsToolbox
77.234	0.001	resp	3	77234	PsychophysicsToolbox
77.244	0.001	resp	3	77244	PsychophysicsToolbox
77.249	0.001	resp	3	77249	PsychophysicsToolbox
77.254	0.001	resp	3	77254	PsychophysicsToolbox
77.259	0.001	resp	3	77259	PsychophysicsToolbox
77.264	0.001	resp	3	77264	PsychophysicsToolbox
77.269	0.001	resp	3	77269	PsychophysicsToolbox
77.274	0.001	resp	3	77274	PsychophysicsToolbox
77.279	0.001	resp	3	77279	PsychophysicsToolbox
77.284	0.001	resp	3	77284	PsychophysicsToolbox
77.909	0.001	stim_on	4	77909	PsychophysicsToolbox
78.795	0.001	resp	3	78795	PsychophysicsToolbox
78.801	0.001	resp	3	78801	PsychophysicsToolbox
78.807	0.001	resp	3	78807	PsychophysicsToolbox
78.812	0.001	resp	3	78812	PsychophysicsToolbox
78.817	0.001	resp	3	78817	PsychophysicsToolbox
78.822	0.001	resp	3	78822	PsychophysicsToolbox
78.827	0.001	resp	3	78827	PsychophysicsToolbox
78.832	0.001	resp	3	78832	PsychophysicsToolbox
78.837	0.001	resp	3	78837	PsychophysicsToolbox
78.842	0.001	resp	3	78842	PsychophysicsToolbox
78.852	0.001	resp	3	78852	PsychophysicsToolbox
78.857	0.001	resp	3	78857	PsychophysicsToolbox
78.862	0.001	resp	3	78862	PsychophysicsToolbox
78.867	0.001	resp	3	78867	PsychophysicsToolbox
78.872	0.001	resp	3	78872	PsychophysicsToolbox
78.877	0.001	resp	3	78877	PsychophysicsToolbox
78.882	0.001	resp	3	78882	PsychophysicsToolbox
78.887	0.001	resp	3	78887	PsychophysicsToolbox
78.892	0.001	resp	3	78892	PsychophysicsToolbox
78.897	0.001	resp	3	78897	PsychophysicsToolbox
78.907	0.001	resp	3	78907	PsychophysicsToolbox
78.912	0.001	resp	3	78912	PsychophysicsToolbox
78.917	0.001	resp	3	78917	PsychophysicsToolbox
78.922	0.001	resp	3	78922	PsychophysicsToolbox
78.927	0.001	resp	3	78927	PsychophysicsToolbox
78.932	0.001	resp	3	78932	PsychophysicsToolbox
78.937	0.001	resp	3	78937	PsychophysicsToolbox
78.942	0.001	resp	3	78942	PsychophysicsToolbox
78.947	0.001	resp	3	78947	PsychophysicsToolbox
78.952	0.001	resp	3	78952	PsychophysicsToolbox
78.963	0.001	resp	3	78963	PsychophysicsToolbox
78.968	0.001	resp	3	78968	PsychophysicsToolbox
78.973	0.001	resp	3	78973	PsychophysicsToolbox
78.978	0.001	resp	3	78978	PsychophysicsToolbox
78.983	0.001	resp	3	78983	PsychophysicsToolbox
78.988	0.001	resp	3	78988	PsychophysicsToolbox
79.479	0.001	stim_on	4	79479	PsychophysicsToolbox
80.492	0.001	resp	3	80492	PsychophysicsToolbox
80.499	0.001	resp	3	80499	PsychophysicsToolbox
80.504	0.001	resp	3	80504	PsychophysicsToolbox
80.509	0.001	resp	3	80509	PsychophysicsToolbox
80.514	0.001	resp	3	80514	PsychophysicsToolbox
80.519	0.001	resp	3	80519	PsychophysicsToolbox
80.524	0.001	resp	3	80524	PsychophysicsToolbox
80.529	0.001	resp	3	80529	PsychophysicsToolbox
80.534	0.001	resp	3	80534	PsychophysicsToolbox
80.539	0.001	resp	3	80539	PsychophysicsToolbox
80.549	0.001	resp	3	80549	PsychophysicsToolbox
80.554	0.001	resp	3	80554	PsychophysicsToolbox
80.559	0.001	resp	3	80559	PsychophysicsToolbox
80.564	0.001	resp	3	80564	PsychophysicsToolbox
80.569	0.001	resp	3	80569	PsychophysicsToolbox
80.574	0.001	resp	3	80574	PsychophysicsToolbox
80.579	0.001	resp	3	80579	PsychophysicsToolbox
80.584	0.001	resp	3	80584	PsychophysicsToolbox
80.589	0.001	resp	3	80589	PsychophysicsToolbox
80.594	0.001	resp	3	80594	PsychophysicsToolbox
80.604	0.001	resp	3	80604	PsychophysicsToolbox
80.609	0.001	resp	3	80609	PsychophysicsToolbox
80.614	0.001	resp	3	80614	PsychophysicsToolbox
80.619	0.001	resp	3	80619	PsychophysicsToolbox
80.624	0.001	resp	3	80624	PsychophysicsToolbox
80.629	0.001	resp	3	80629	PsychophysicsToolbox
80.635	0.001	resp	3	80635	PsychophysicsToolbox
80.64	0.001	resp	3	80640	PsychophysicsToolbox
80.645	0.001	resp	3	80645	PsychophysicsToolbox
81.115	0.001	stim_on	4	81115	PsychophysicsToolbox
82.105	0.001	resp	3	82105	PsychophysicsToolbox
82.112	0.001	resp	3	82112	PsychophysicsToolbox
82.117	0.001	resp	3	82117	PsychophysicsToolbox
82.122	0.001	resp	3	82122	PsychophysicsToolbox
82.127	0.001	resp	3	82127	PsychophysicsToolbox
82.132	0.001	resp	3	82132	PsychophysicsToolbox
82.137	0.001	resp	3	82137	PsychophysicsToolbox
82.142	0.001	resp	3	82142	PsychophysicsToolbox
82.147	0.001	resp	3	82147	PsychophysicsToolbox
82.152	0.001	resp	3	82152	PsychophysicsToolbox
82.163	0.001	resp	3	82163	PsychophysicsToolbox
82.168	0.001	resp	3	82168	PsychophysicsToolbox
82.173	0.001	resp	3	82173	PsychophysicsToolbox
82.178	0.001	resp	3	82178	PsychophysicsToolbox
82.183	0.001	resp	3	82183	PsychophysicsToolbox
82.188	0.001	resp	3	82188	PsychophysicsToolbox
82.193	0.001	resp	3	82193	PsychophysicsToolbox
82.198	0.001	resp	3	82198	PsychophysicsToolbox
82.203	0.001	resp	3	82203	PsychophysicsToolbox
82.735	0.001	stim_on	4	82735	PsychophysicsToolbox
83.707	0.001	resp	3	83707	PsychophysicsToolbox
83.714	0.001	resp	3	83714	PsychophysicsToolbox
83.719	0.001	resp	3	83719	PsychophysicsToolbox
83.724	0.001	resp	3	83724	PsychophysicsToolbox
83.729	0.001	resp	3	83729	PsychophysicsToolbox
83.734	0.001	resp	3	83734	PsychophysicsToolbox
83.739	0.001	resp	3	83739	PsychophysicsToolbox
83.744	0.001	resp	3	83744	PsychophysicsToolbox
83.749	0.001	resp	3	83749	PsychophysicsToolbox
83.754	0.001	resp	3	83754	PsychophysicsToolbox
83.764	0.001	resp	3	83764	PsychophysicsToolbox
83.769	0.001	resp	3	83769	PsychophysicsToolbox
83.774	0.001	resp	3	83774	PsychophysicsToolbox
83.779	0.001	resp	3	83779	PsychophysicsToolbox
83.784	0.001	resp	3	83784	PsychophysicsToolbox
83.789	0.001	resp	3	83789	PsychophysicsToolbox
83.794	0.001	resp	3	83794	PsychophysicsToolbox
83.799	0.001	resp	3	83799	PsychophysicsToolbox
83.804	0.001	resp	3	83804	PsychophysicsToolbox
83.809	0.001	resp	3	83809	PsychophysicsToolbox
83.82	0.001	resp	3	83820	PsychophysicsToolbox
83.825	0.001	resp	3	83825	PsychophysicsToolbox
83.83	0.001	resp	3	83830	PsychophysicsToolbox
83.835	0.001	resp	3	83835	PsychophysicsToolbox
83.84	0.001	resp	3	83840	PsychophysicsToolbox
